kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
ispass-2009-LPS.5.sm_62.ptx 431 : 250000 1920380 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 774 : 250000 3046272 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 65 : 1200 12432 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 773 : 250000 2858616 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 64 : 1200 13968 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 63 : 1200 12096 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 737 : 250000 1678820 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 68 : 7600 80576 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 62 : 1200 9288 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 736 : 320000 471968 0 0 0 0 0 0 2500 
ispass-2009-LPS.5.sm_62.ptx 770 : 230496 2609965 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 61 : 1200 9240 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 735 : 320000 2062400 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 427 : 250000 2549416 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 93 : 12800 92928 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 430 : 250000 1176060 0 10000 10000 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 765 : 230496 7369054 0 9408 9408 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 56 : 6400 46336 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 730 : 136512 1422153 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 769 : 230496 2526218 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 60 : 1200 12984 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 96 : 12800 95552 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 768 : 230496 7396253 0 9408 9408 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 59 : 1200 9384 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 426 : 250000 7987432 0 10000 10000 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 89 : 7600 66444 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 764 : 230496 2398807 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 55 : 6400 51360 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 729 : 136512 1409224 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 763 : 230496 2446040 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 54 : 6400 76448 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 760 : 230496 2455806 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 51 : 1200 7200 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 725 : 142200 760790 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 759 : 230496 7362831 0 9408 9408 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 50 : 7600 39584 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 724 : 142200 760299 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 758 : 230496 2453772 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 49 : 7600 56168 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 723 : 142200 4670829 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 37 : 12800 40736 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 745 : 230496 1530424 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 36 : 12800 40896 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 710 : 240000 1284976 0 9600 9600 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 449 : 142200 1461305 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 112 : 12800 100256 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 115 : 12800 22288 0 0 0 0 0 0 100 
ispass-2009-LPS.5.sm_62.ptx 452 : 142200 866283 0 7300 7300 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 744 : 250000 129372 0 0 0 0 0 0 4704 
ispass-2009-LPS.5.sm_62.ptx 35 : 12800 413376 0 0 0 0 0 0 0 
ispass-2009-LPS.5.sm_62.ptx 709 : 240000 2528392 0 0 0 0 0 0 0 
