kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
ispass-2009-NQU.5.sm_62.ptx 74 : 21 147 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 73 : 21 105 0 2 1 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 239 : 24576 147372 0 0 0 0 0 0 256 
ispass-2009-NQU.5.sm_62.ptx 72 : 21 210 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 238 : 24576 173536 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 71 : 21 126 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 237 : 24576 147680 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 70 : 21 210 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 69 : 21 3024 0 0 0 3 1 0 0 
ispass-2009-NQU.5.sm_62.ptx 68 : 21 210 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 234 : 256 1032 0 256 256 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 67 : 21 210 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 233 : 256 2570 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 66 : 21 147 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 63 : 24555 167138 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 229 : 24576 148831 0 0 0 0 0 0 256 
ispass-2009-NQU.5.sm_62.ptx 62 : 24576 126 0 0 0 0 0 0 1 
ispass-2009-NQU.5.sm_62.ptx 228 : 24576 173632 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 61 : 24576 258656 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 227 : 24576 147904 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 60 : 24576 165440 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 49 : 24576 76768 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 48 : 24576 76128 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 158 : 24555 150690 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 79 : 21 105 0 2 1 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 214 : 1024 4164 0 256 256 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 47 : 24576 1143040 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 213 : 1024 10288 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 46 : 24576 1143328 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 211 : 1024 31760 0 256 256 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 44 : 24576 1142400 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 212 : 1024 31764 0 256 256 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 45 : 24576 1142976 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 217 : 24576 148352 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 50 : 24576 75424 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 218 : 24576 173408 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 51 : 24576 151904 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 219 : 24576 145840 0 0 0 0 0 0 256 
ispass-2009-NQU.5.sm_62.ptx 52 : 24576 154496 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 53 : 24576 154976 0 0 0 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 221 : 512 15898 0 256 256 0 0 0 0 
ispass-2009-NQU.5.sm_62.ptx 54 : 24576 286400 0 0 0 0 0 0 0 
